sourceArchive,matchUrl,recordKind,createdAt,players,prematchDecision,prematchSent,liveSignals,finalScore,resultStatus,pointSnapshots,leftPlayer,rightPlayer,leftWinOdds,rightWinOdds,winOddsSource,winOddsObservedAt,pairRegimeBranch,pairRegimeAccepted,pairPointWindow,pairFormEdge,pairStrengthSum,pairStrengthEdge,pairSelectedLatePointRate,decision,sent,protocolId,gateId,signalMode,pbpFilterAccepted,accuracyModeAccepted,moderateModeAccepted,pbpPointWindow,baseSelectedSideIndex,selectedSideIndex,sideCorrectionApplied,sideCorrectionReason,relativeAgreementScore,latestPbpReversal,leftCollapseCount,rightCollapseCount,collapseSum,collapseDifference,collapseSumWithinLimit,collapseCountsUnequal,collapseAccepted,selectedStrengthScore,opponentStrengthScore,selectedStrengthEdge,strongSelectedStrengthException,selectedHistoryMatches,selectedHistorySetSharePct,selectedHistorySetShareException,selectedFreshForm3Score,opponentFreshForm3Score,selectedHistory5WindowMatches,opponentHistory5WindowMatches,selectedHistory5SetSharePct,opponentHistory5SetSharePct,selectedHistory5SetShareEdge,selectedHistory8PerformancePct,opponentHistory8PerformancePct,relativeHistoryWindowReady,selectedFreshAtOrAboveHistory8,opponentFreshAtOrAboveHistory8,relativeFormSetShareException
bsportsfan-telegram-prediction-games-610-1785446385942.csv,https://ru.bsportsfan.com/table-tennis/r/12316931/jan-pribyl-vs-michal-macurak,forecasted,29.07 11:15,Ян Прибыл vs Михал Макурак,,,,0-3,miss,26,Ян Прибыл,Михал Макурак,1.445,2.575,bsportsfan-odds-frame,29.07 11:14,,,,,,,,ПРОПУСК,0,start-collapse-salvage-v4-2026-07-28,collapse-or-strength-15-or-history-share-61_5-or-relative-form-h5-edge-10,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-610-1785446385942.csv,https://ru.bsportsfan.com/table-tennis/r/12316932/tomas-molin-vs-vladislav-reska,forecasted,29.07 14:40,Томас Молин vs Владислав Реска,,,,0-3,miss,20,Томас Молин,Владислав Реска,1.53,2.24,bsportsfan-odds-frame,29.07 14:40,,,,,,,,ПРОПУСК,0,start-collapse-salvage-v4-2026-07-28,collapse-or-strength-15-or-history-share-61_5-or-relative-form-h5-edge-10,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-610-1785446385942.csv,https://ru.bsportsfan.com/table-tennis/r/12316933/pavel-benes-vs-michal-prochazka,observed_only,29.07 14:34,Павел Бенеш vs Михал Прохазка,,,,,,5,Павел Бенеш,Михал Прохазка,,,,-,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-610-1785446385942.csv,https://ru.bsportsfan.com/table-tennis/r/12316934/michal-brozek-vs-david-vesecky,forecasted,29.07 14:40,Михал Брозек vs Давид Весецки,,,,3-0,miss,20,Михал Брозек,Давид Весецки,2.95,1.35,bsportsfan-odds-frame,29.07 14:40,,,,,,,,ПРОПУСК,0,start-collapse-salvage-v4-2026-07-28,collapse-or-strength-15-or-history-share-61_5-or-relative-form-h5-edge-10,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-610-1785446385942.csv,https://ru.bsportsfan.com/table-tennis/r/12316943/frantisek-dvorak-vs-jan-osmera,observed_only,29.07 14:34,Франтишек Дворжак vs Ян Осмера,,,,,,21,Франтишек Дворжак,Ян Осмера,,,,-,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-610-1785446385942.csv,https://ru.bsportsfan.com/table-tennis/r/12316944/pavel-benes-vs-michal-brozek,observed_only,29.07 16:03,Павел Бенеш vs Михал Брозек,,,,,,13,Павел Бенеш,Михал Брозек,,,,-,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-610-1785446385942.csv,https://ru.bsportsfan.com/table-tennis/r/12316950/tomas-trnka-vs-jan-muska,forecasted,29.07 14:36,Томаш Трнка vs Ян Муска,,,,3-2,hit,24,Томаш Трнка,Ян Муска,1.8,1.833,bsportsfan-odds-frame,29.07 14:36,,,,,,,,ПРОПУСК,0,start-collapse-salvage-v4-2026-07-28,collapse-or-strength-15-or-history-share-61_5-or-relative-form-h5-edge-10,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-610-1785446385942.csv,https://ru.bsportsfan.com/table-tennis/r/12316954/lukas-dzida-vs-laurent-lasota,observed_only,29.07 15:24,Лукас Дзида vs Лоран Ласота,,,,,,5,Лукас Дзида,Лоран Ласота,,,,-,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-610-1785446385942.csv,https://ru.bsportsfan.com/table-tennis/r/12316955/frantisek-dvorak-vs-simon-holik,forecasted,29.07 15:25,Франтишек Дворжак vs Саймон Холик,,,,1-3,hit,33,Франтишек Дворжак,Саймон Холик,1.975,1.729,bsportsfan-odds-frame,29.07 15:25,,,,,,,,ПРОПУСК,0,start-collapse-salvage-v4-2026-07-28,collapse-or-strength-15-or-history-share-61_5-or-relative-form-h5-edge-10,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-610-1785446385942.csv,https://ru.bsportsfan.com/table-tennis/r/12316958/bruno-mrowetz-vs-tomas-lysek,observed_only,29.07 09:53,Бруно Мровец vs Томас Лысек,,,,,,17,Бруно Мровец,Томас Лысек,,,,-,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-610-1785446385942.csv,https://ru.bsportsfan.com/table-tennis/r/12316959/jan-skvrna-vs-jan-pribyl,observed_only,29.07 09:52,Ян Скврна vs Ян Прибыл,,,,,,23,Ян Скврна,Ян Прибыл,,,,-,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-610-1785446385942.csv,https://ru.bsportsfan.com/table-tennis/r/12316960/ondrej-varecka-vs-martin-sulc,forecasted,29.07 11:13,Ондрей Варецка vs Мартин Сульк,,,,0-3,hit,19,Ондрей Варецка,Мартин Сульк,1.31,3.1,bsportsfan-odds-frame,29.07 11:13,,,,,,,,ПРОПУСК,0,start-collapse-salvage-v4-2026-07-28,collapse-or-strength-15-or-history-share-61_5-or-relative-form-h5-edge-10,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-610-1785446385942.csv,https://ru.bsportsfan.com/table-tennis/r/12316962/lukas-kantor-vs-michal-raska,forecasted,29.07 10:10,Лукас Кантор vs Михал Рашка,,,,2-3,hit,31,Лукас Кантор,Михал Рашка,1.727,1.95,bsportsfan-odds-frame,29.07 10:09,,,,,,,,ПРОПУСК,0,start-collapse-salvage-v4-2026-07-28,collapse-or-strength-15-or-history-share-61_5-or-relative-form-h5-edge-10,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-610-1785446385942.csv,https://ru.bsportsfan.com/table-tennis/r/12316963/ondrej-varecka-vs-vaclav-hejda-jnr,observed_only,29.07 11:57,Ондрей Варецка vs Вацлав Хейда мл.,,,,,,18,Ондрей Варецка,Вацлав Хейда мл.,,,,-,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-610-1785446385942.csv,https://ru.bsportsfan.com/table-tennis/r/12316968/michal-macurak-vs-dominik-pawlik,forecasted,29.07 10:16,Михал Макурак vs Доминик Павлик,,,,3-1,miss,23,Михал Макурак,Доминик Павлик,2.19,1.571,bsportsfan-odds-frame,29.07 10:14,,,,,,,,ПРОПУСК,0,start-collapse-salvage-v4-2026-07-28,collapse-or-strength-15-or-history-share-61_5-or-relative-form-h5-edge-10,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-610-1785446385942.csv,https://ru.bsportsfan.com/table-tennis/r/12316970/ales-langer-vs-vaclav-hejda-jnr,observed_only,29.07 11:34,Алес Лангер vs Вацлав Хейда мл.,,,,,,28,Алес Лангер,Вацлав Хейда мл.,,,,-,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-610-1785446385942.csv,https://ru.bsportsfan.com/table-tennis/r/12316971/tomas-lysek-vs-lukas-kantor,forecasted,29.07 11:10,Томас Лысек vs Лукас Кантор,,,,3-0,miss,25,Томас Лысек,Лукас Кантор,1.85,1.8,bsportsfan-odds-frame,29.07 11:09,,,,,,,,ПРОПУСК,0,start-collapse-salvage-v4-2026-07-28,collapse-or-strength-15-or-history-share-61_5-or-relative-form-h5-edge-10,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-610-1785446385942.csv,https://ru.bsportsfan.com/table-tennis/r/12316973/bruno-mrowetz-vs-michal-raska,observed_only,29.07 10:46,Бруно Мровец vs Михал Рашка,,,,,,16,Бруно Мровец,Михал Рашка,,,,-,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-610-1785446385942.csv,https://ru.bsportsfan.com/table-tennis/r/12316974/david-vesecky-vs-michal-prochazka,forecasted,29.07 16:26,Давид Весецки vs Михал Прохазка,,,,,,30,Давид Весецки,Михал Прохазка,1.885,1.785,bsportsfan-odds,29.07 16:25,,,,,,,,ПРОПУСК,0,start-collapse-salvage-v4-2026-07-28,collapse-or-strength-15-or-history-share-61_5-or-relative-form-h5-edge-10,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-610-1785446385942.csv,https://ru.bsportsfan.com/table-tennis/r/12316975/martin-mastera-vs-jan-muska,observed_only,29.07 15:25,Мартин Мастера vs Ян Муска,,,,,,11,Мартин Мастера,Ян Муска,,,,-,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-610-1785446385942.csv,https://ru.bsportsfan.com/table-tennis/r/12316981/michal-prochazka-vs-michal-brozek,forecasted,29.07 15:25,Михал Прохазка vs Михал Брозек,,,,3-2,hit,18,Михал Прохазка,Михал Брозек,1.4,2.75,bsportsfan-odds-frame,29.07 15:24,,,,,,,,ПРОПУСК,0,start-collapse-salvage-v4-2026-07-28,collapse-or-strength-15-or-history-share-61_5-or-relative-form-h5-edge-10,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-610-1785446385942.csv,https://ru.bsportsfan.com/table-tennis/r/12316984/radim-urbaniec-vs-michal-kratochvil,forecasted,29.07 00:30,Радим Урбанец vs Мичал Краточвил,,,,3-2,hit,34,Радим Урбанец,Мичал Краточвил,,,,-,,,,,,,,СТАВИМ,1,start-collapse-salvage-v4-2026-07-28,collapse-or-strength-15-or-history-share-61_5-or-relative-form-h5-edge-10,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-610-1785446385942.csv,https://ru.bsportsfan.com/table-tennis/r/12316989/mihail-trinta-vs-frantisek-briza,forecasted,29.07 00:30,Михаил Тринта vs Франтишек Бриза,,,,3-2,hit,39,Михаил Тринта,Франтишек Бриза,,,,-,,,,,,,,СТАВИМ,1,start-collapse-salvage-v4-2026-07-28,collapse-or-strength-15-or-history-share-61_5-or-relative-form-h5-edge-10,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-610-1785446385942.csv,https://ru.bsportsfan.com/table-tennis/r/12317034/serhii-balabei-vs-serhii-kushnirenko,forecasted,29.07 16:30,Сергей Балабей vs Сергей Кушниренко,,,,3-0,hit,29,Сергей Балабей,Сергей Кушниренко,1.35,2.95,bsportsfan-odds,29.07 16:30,,,,,,,,СТАВИМ,1,start-collapse-salvage-v4-2026-07-28,collapse-or-strength-15-or-history-share-61_5-or-relative-form-h5-edge-10,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-610-1785446385942.csv,https://ru.bsportsfan.com/table-tennis/r/12317036/ondrej-mezera-vs-jan-krames-snr,observed_only,29.07 18:17,Ондрей Мезера vs Ян Крамес-старший,,,,,,30,Ондрей Мезера,Ян Крамес-старший,,,,-,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-610-1785446385942.csv,https://ru.bsportsfan.com/table-tennis/r/12317039/oleksandr-bondarchuk-vs-oleksandr-ivchuk,forecasted,29.07 17:34,Олександр Бондарчук vs Александр Ивчук,,,,3-1,hit,23,Олександр Бондарчук,Александр Ивчук,1.3,3.1,bsportsfan-odds,29.07 17:34,,,,,,,,СТАВИМ,1,start-collapse-salvage-v4-2026-07-28,collapse-or-strength-15-or-history-share-61_5-or-relative-form-h5-edge-10,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-610-1785446385942.csv,https://ru.bsportsfan.com/table-tennis/r/12317040/ihor-torhachov-vs-roman-boklah,observed_only,29.07 17:32,Игорь Торгачев vs Роман Боклах,,,,,,24,Игорь Торгачев,Роман Боклах,,,,-,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-610-1785446385942.csv,https://ru.bsportsfan.com/table-tennis/r/12317041/jan-krames-snr-vs-lukas-veigl,observed_only,29.07 16:47,Ян Крамес-старший vs Лукас Вейгл,,,,,,33,Ян Крамес-старший,Лукас Вейгл,,,,-,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-610-1785446385942.csv,https://ru.bsportsfan.com/table-tennis/r/12317042/jan-marhol-vs-martin-vorel,observed_only,29.07 14:34,Ян Мархол vs Мартин Ворел,,,,,,27,Ян Мархол,Мартин Ворел,,,,-,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-610-1785446385942.csv,https://ru.bsportsfan.com/table-tennis/r/12317046/leon-kolman-vs-matej-svitac,forecasted,29.07 14:45,Леон Колман vs Матей Свитац,,,,3-0,hit,4,Леон Колман,Матей Свитац,2.25,1.57,bsportsfan-odds-frame,29.07 14:44,,,,,,,,ПРОПУСК,0,start-collapse-salvage-v4-2026-07-28,collapse-or-strength-15-or-history-share-61_5-or-relative-form-h5-edge-10,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-610-1785446385942.csv,https://ru.bsportsfan.com/table-tennis/r/12317047/yurii-leymanovsky-vs-vladyslav-mishchenko,forecasted,29.07 11:21,Юрий Леймановский vs Владислав Мищенко,,,,3-0,hit,35,Юрий Леймановский,Владислав Мищенко,1.57,2.25,bsportsfan-odds-frame,29.07 11:19,,,,,,,,СТАВИМ,1,start-collapse-salvage-v4-2026-07-28,collapse-or-strength-15-or-history-share-61_5-or-relative-form-h5-edge-10,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-610-1785446385942.csv,https://ru.bsportsfan.com/table-tennis/r/12317049/serhii-maksymiv-vs-andrii-romanenko,forecasted,29.07 18:07,Сергей Максимив vs Андрей Романенко,,,,0-3,hit,31,Сергей Максимив,Андрей Романенко,1.615,2.15,bsportsfan-odds,29.07 18:07,,,,,,,,СТАВИМ,1,start-collapse-salvage-v4-2026-07-28,collapse-or-strength-15-or-history-share-61_5-or-relative-form-h5-edge-10,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-610-1785446385942.csv,https://ru.bsportsfan.com/table-tennis/r/12317050/andrii-romanenko-vs-oleksandr-pohonov,forecasted,29.07 17:06,Андрей Романенко vs Александр Похонов,,,,3-2,hit,27,Андрей Романенко,Александр Похонов,2.25,1.571,bsportsfan-odds,29.07 17:06,,,,,,,,СТАВИМ,1,start-collapse-salvage-v4-2026-07-28,collapse-or-strength-15-or-history-share-61_5-or-relative-form-h5-edge-10,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-610-1785446385942.csv,https://ru.bsportsfan.com/table-tennis/r/12317051/anatolii-kovalenko-vs-oleksandr-osadchyi,forecasted,29.07 11:37,Анатолий Коваленко vs Олександр Осадчий,,,,2-3,hit,35,Анатолий Коваленко,Олександр Осадчий,1.9,1.8,bsportsfan-odds-frame,29.07 11:33,,,,,,,,СТАВИМ,1,start-collapse-salvage-v4-2026-07-28,collapse-or-strength-15-or-history-share-61_5-or-relative-form-h5-edge-10,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-610-1785446385942.csv,https://ru.bsportsfan.com/table-tennis/r/12317056/andrii-lifanov-vs-yevhen-bielokon,forecasted,29.07 18:07,Андрей Лифанов vs Евгений Белоконь,,,,3-1,hit,32,Андрей Лифанов,Евгений Белоконь,1.5,2.4,bsportsfan-odds,29.07 18:07,,,,,,,,СТАВИМ,1,start-collapse-salvage-v4-2026-07-28,collapse-or-strength-15-or-history-share-61_5-or-relative-form-h5-edge-10,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-610-1785446385942.csv,https://ru.bsportsfan.com/table-tennis/r/12317057/ondrej-mezera-vs-lukas-veigl,forecasted,29.07 17:15,Ондрей Мезера vs Лукас Вейгл,,,,,,10,Ондрей Мезера,Лукас Вейгл,2.35,1.52,bsportsfan-odds,29.07 17:15,,,,,,,,ПРОПУСК,0,start-collapse-salvage-v4-2026-07-28,collapse-or-strength-15-or-history-share-61_5-or-relative-form-h5-edge-10,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-610-1785446385942.csv,https://ru.bsportsfan.com/table-tennis/r/12317058/yevhen-bielokon-vs-ivan-elfemov,forecasted,29.07 16:40,Евгений Белоконь vs Иван Ельфемов,,,,3-2,hit,41,Евгений Белоконь,Иван Ельфемов,2.6,1.444,bsportsfan-odds,29.07 16:40,,,,,,,,СТАВИМ,1,start-collapse-salvage-v4-2026-07-28,collapse-or-strength-15-or-history-share-61_5-or-relative-form-h5-edge-10,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-610-1785446385942.csv,https://ru.bsportsfan.com/table-tennis/r/12317059/frantisek-schmidtmayer-vs-karel-farsky,forecasted,29.07 16:32,Франтисек Шмидтмайер vs Карел Фарски,,,,3-1,hit,31,Франтисек Шмидтмайер,Карел Фарски,1.65,2.1,bsportsfan-odds,29.07 16:29,,,,,,,,СТАВИМ,1,start-collapse-salvage-v4-2026-07-28,collapse-or-strength-15-or-history-share-61_5-or-relative-form-h5-edge-10,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-610-1785446385942.csv,https://ru.bsportsfan.com/table-tennis/r/12317060/dmytro-khairov-vs-oleksandr-osadchyi,observed_only,29.07 15:24,Дмитрий Хаиров vs Олександр Осадчий,,,,,,9,Дмитрий Хаиров,Олександр Осадчий,,,,-,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-610-1785446385942.csv,https://ru.bsportsfan.com/table-tennis/r/12317062/matus-zelinka-vs-lukas-adam,forecasted,29.07 10:22,Матус Зелинка vs Лукас Адам,,,,3-1,miss,0,Матус Зелинка,Лукас Адам,1.52,2.35,bsportsfan-odds-frame,29.07 10:22,,,,,,,,ПРОПУСК,0,start-collapse-salvage-v4-2026-07-28,collapse-or-strength-15-or-history-share-61_5-or-relative-form-h5-edge-10,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-610-1785446385942.csv,https://ru.bsportsfan.com/table-tennis/r/12317063/serhii-maksymiv-vs-bohdan-chaikovskyi,forecasted,29.07 21:08,Сергей Максимив vs Богдан Чайковский,,,,3-0,miss,24,Сергей Максимив,Богдан Чайковский,1.571,2.25,bsportsfan-odds,29.07 21:05,,,,,,,,СТАВИМ,1,start-collapse-salvage-v4-2026-07-28,collapse-or-strength-15-or-history-share-61_5-or-relative-form-h5-edge-10,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-610-1785446385942.csv,https://ru.bsportsfan.com/table-tennis/r/12317065/serhii-maksymiv-vs-ihor-sukovatyi,forecasted,29.07 16:35,Сергей Максимив vs Игорь Суковатый,,,,0-3,hit,30,Сергей Максимив,Игорь Суковатый,1.666,2.1,bsportsfan-odds,29.07 16:34,,,,,,,,СТАВИМ,1,start-collapse-salvage-v4-2026-07-28,collapse-or-strength-15-or-history-share-61_5-or-relative-form-h5-edge-10,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-610-1785446385942.csv,https://ru.bsportsfan.com/table-tennis/r/12317066/lukas-veigl-vs-michal-makara,forecasted,29.07 10:02,Лукас Вейгл vs Михал Макара,,,,3-1,hit,41,Лукас Вейгл,Михал Макара,1.8,1.9,bsportsfan-odds-frame,29.07 10:02,,,,,,,,ПРОПУСК,0,start-collapse-salvage-v4-2026-07-28,collapse-or-strength-15-or-history-share-61_5-or-relative-form-h5-edge-10,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-610-1785446385942.csv,https://ru.bsportsfan.com/table-tennis/r/12317067/serhii-balabei-vs-serhii-ponomarenko,observed_only,29.07 18:06,Сергей Балабей vs Сергей Пономаренко,,,,,,11,Сергей Балабей,Сергей Пономаренко,,,,-,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-610-1785446385942.csv,https://ru.bsportsfan.com/table-tennis/r/12317068/dmytro-neborak-vs-oleksandr-bondarchuk,forecasted,29.07 16:32,Дмитрий Неборак vs Олександр Бондарчук,,,,0-3,hit,25,Дмитрий Неборак,Олександр Бондарчук,2.5,1.48,bsportsfan-odds,29.07 16:32,,,,,,,,СТАВИМ,1,start-collapse-salvage-v4-2026-07-28,collapse-or-strength-15-or-history-share-61_5-or-relative-form-h5-edge-10,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-610-1785446385942.csv,https://ru.bsportsfan.com/table-tennis/r/12317071/andrii-lifanov-vs-mykhailo-skliar,forecasted,29.07 16:06,Андрей Лифанов vs Михаил Скляр,,,,3-2,hit,51,Андрей Лифанов,Михаил Скляр,1.571,2.25,bsportsfan-odds,29.07 16:06,,,,,,,,СТАВИМ,1,start-collapse-salvage-v4-2026-07-28,collapse-or-strength-15-or-history-share-61_5-or-relative-form-h5-edge-10,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-610-1785446385942.csv,https://ru.bsportsfan.com/table-tennis/r/12317074/roman-konkulovskyi-vs-andrii-romanenko,forecasted,29.07 16:06,Роман Конкуловский vs Андрей Романенко,,,,2-3,hit,39,Роман Конкуловский,Андрей Романенко,2.45,1.48,bsportsfan-odds,29.07 16:06,,,,,,,,СТАВИМ,1,start-collapse-salvage-v4-2026-07-28,collapse-or-strength-15-or-history-share-61_5-or-relative-form-h5-edge-10,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-610-1785446385942.csv,https://ru.bsportsfan.com/table-tennis/r/12317075/andrii-fastov-vs-roman-boklah,observed_only,29.07 16:03,Андрий Фастов vs Роман Боклах,,,,,,38,Андрий Фастов,Роман Боклах,,,,-,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-610-1785446385942.csv,https://ru.bsportsfan.com/table-tennis/r/12317078/mykyta-zinov-vs-vitalii-s-marushchak,forecasted,29.07 11:52,Никита Зинов vs Виталий С. Марущак,,,,1-3,hit,24,Никита Зинов,Виталий С. Марущак,1.833,1.833,bsportsfan-odds-frame,29.07 11:50,,,,,,,,СТАВИМ,1,start-collapse-salvage-v4-2026-07-28,collapse-or-strength-15-or-history-share-61_5-or-relative-form-h5-edge-10,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-610-1785446385942.csv,https://ru.bsportsfan.com/table-tennis/r/12317079/lukas-rulc-vs-michal-makara,forecasted,29.07 11:00,Лукаш Рульц vs Михал Макара,,,,3-2,hit,37,Лукаш Рульц,Михал Макара,1.8,1.909,bsportsfan-odds-frame,29.07 11:50,,,,,,,,ПРОПУСК,0,start-collapse-salvage-v4-2026-07-28,collapse-or-strength-15-or-history-share-61_5-or-relative-form-h5-edge-10,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-610-1785446385942.csv,https://ru.bsportsfan.com/table-tennis/r/12317080/mykola-treshchetka-vs-oleh-maksymkiv,observed_only,29.07 18:06,Микола Трешчетка vs Олег Максимков,,,,,,21,Микола Трешчетка,Олег Максимков,,,,-,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-610-1785446385942.csv,https://ru.bsportsfan.com/table-tennis/r/12317082/michal-stibor-vs-lukas-veigl,observed_only,29.07 10:49,Майкл Стибор vs Лукас Вейгл,,,,,,3,Майкл Стибор,Лукас Вейгл,,,,-,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-610-1785446385942.csv,https://ru.bsportsfan.com/table-tennis/r/12317083/dmytro-khairov-vs-serhii-solomko,forecasted,29.07 10:06,Дмитрий Хаиров vs Сергей Соломко,,,,2-3,hit,37,Дмитрий Хаиров,Сергей Соломко,1.48,2.45,bsportsfan-odds-frame,29.07 10:07,,,,,,,,ПРОПУСК,0,start-collapse-salvage-v4-2026-07-28,collapse-or-strength-15-or-history-share-61_5-or-relative-form-h5-edge-10,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-610-1785446385942.csv,https://ru.bsportsfan.com/table-tennis/r/12317085/dmytro-kryshtal-vs-serhii-kushnirenko,forecasted,29.07 18:31,Дмитро Крышталь vs Сергей Кушниренко,,,,3-1,hit,3,Дмитро Крышталь,Сергей Кушниренко,1.6,2.2,bsportsfan-odds,29.07 18:31,,,,,,,,СТАВИМ,1,start-collapse-salvage-v4-2026-07-28,collapse-or-strength-15-or-history-share-61_5-or-relative-form-h5-edge-10,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
